
SURVEY NAME: ???
SURVEY DATE: 9 7 2024  COMMENT:
SURVEY TEAM: 

DECLINATION:    0.00  FORMAT: DDDDLRUDLADNT  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

                 A71                  A72   143.22   191.40     0.00     0.00     0.00     0.00     0.00
                 A72                  A73   212.54   250.48     0.00     0.00     0.00     0.00     0.00
                 A73                  A74   156.26   321.05     0.00     0.00     0.00     0.00     0.00
                 A74                  A75    73.81   279.96     0.00     0.00     0.00     0.00     0.00
                 A75                  A76    28.97    20.17     0.00     0.00     0.00     0.00     0.00
                 A76                  A77    40.07    59.17     0.00     0.00     0.00     0.00     0.00
                 A77                  A78    57.17   358.89     0.00     0.00     0.00     0.00     0.00
                 A78                  A79   102.23   302.14     0.00     0.00     0.00     0.00     0.00
                 A73                  A80    70.06   220.50     0.00     0.00     0.00     0.00     0.00
                 A80                  A81    97.46   239.93     0.00     0.00     0.00     0.00     0.00
                 A66                  A82   265.54   333.43     0.00     0.00     0.00     0.00     0.00
                 A82                  A83   404.66   288.39     0.00     0.00     0.00     0.00     0.00
                 A83                  A84   540.66   277.49     0.00     0.00     0.00     0.00     0.00
                 A84                  A85   212.93     9.00     0.00     0.00     0.00     0.00     0.00
                 A85                  A86   154.61   332.88     0.00     0.00     0.00     0.00     0.00
                 A86                  A87   205.41    22.89     0.00     0.00     0.00     0.00     0.00
                 A70                  A88   122.68   107.37     0.00     0.00     0.00     0.00     0.00
                 A88                  A89   124.18   110.95     0.00     0.00     0.00     0.00     0.00
                 A89                  A90    40.30   247.32     0.00     0.00     0.00     0.00     0.00
                 A90                  A91    71.00   291.55     0.00     0.00     0.00     0.00     0.00
                 A91                  A92    49.94    36.87     0.00     0.00     0.00     0.00     0.00
                 A92                  A93   126.67    92.76     0.00     0.00     0.00     0.00     0.00
                 A93                  A94    32.82   183.88     0.00     0.00     0.00     0.00     0.00
                 A94                  A95   107.13   271.48     0.00     0.00     0.00     0.00     0.00
                 A95                  A96   102.16   345.21     0.00     0.00     0.00     0.00     0.00
                 A96                  A97    97.21    12.53     0.00     0.00     0.00     0.00     0.00
                 A97                  A98    32.98   167.37     0.00     0.00     0.00     0.00     0.00
                 A98                  A99    94.14   281.91     0.00     0.00     0.00     0.00     0.00
                 A89                 A100   163.56    83.77     0.00     0.00     0.00     0.00     0.00
                A100                 A101   167.55   111.98     0.00     0.00     0.00     0.00     0.00
                A101                 A102   254.16    42.26     0.00     0.00     0.00     0.00     0.00


