
SURVEY NAME: ???
SURVEY DATE: 9 7 2024  COMMENT:
SURVEY TEAM: 

DECLINATION:    0.00  FORMAT: DDDDLRUDLADNT  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

                 A70                  A71    25.00    99.87     0.00     0.00     0.00     0.00     0.00
                 A71                  A72    80.06   199.81     1.29     0.00     0.00     0.00     0.00
                 A72                  A73    13.98   145.49     7.41     0.00     0.00     0.00     0.00
                 A73                  A74    47.26   227.14     2.19     0.00     0.00     0.00     0.00
                 A74                  A75    60.29   203.38     1.71     0.00     0.00     0.00     0.00
                 A75                  A76    36.97   239.23     0.00     0.00     0.00     0.00     0.00
                 A76                  A77    23.42   160.17     8.85     0.00     0.00     0.00     0.00
                 A77                  A78    38.45   213.25     2.69     0.00     0.00     0.00     0.00
                 A78                  A79    17.34   261.53    12.00     0.00     0.00     0.00     0.00
                 A79                  A80    80.73   218.90     1.28     0.00     0.00     0.00     0.00
                 A80                  A81    17.99   197.65    23.63     0.00     0.00     0.00     0.00


