
SURVEY NAME: ???
SURVEY DATE: 11 26 2024  COMMENT:
SURVEY TEAM: 

DECLINATION:    0.00  FORMAT: DMMDLRUDLADNT  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00

                FROM                   TO   LENGTH  BEARING      INC     LEFT       UP     DOWN    RIGHT   FLAGS  COMMENTS

                 A70                  A71    30.99     8.75   -10.73     0.00     0.00     0.00     0.00
                 A71                  A72    45.68    88.53    -8.71     0.00     0.00     0.00     0.00
                 A72                  A73    23.20    14.74   -11.47     0.00     0.00     0.00     0.00
                 A73                  A74    49.25   131.05   -14.93     0.00     0.00     0.00     0.00
                 A74                  A75    33.17    77.91    -1.99     0.00     0.00     0.00     0.00
                 A75                  A76    34.84    15.42    -1.90     0.00     0.00     0.00     0.00
                 A76                  A77    48.75    85.91    -1.36     0.00     0.00     0.00     0.00
                 A77                  A78    41.63    21.50    -9.57     0.00     0.00     0.00     0.00
                 A78                  A79   165.80    85.97     6.39     0.00     0.00     0.00     0.00
                 A79                  A80   100.80    85.71   -22.90     0.00     0.00     0.00     0.00
                 A80                  A81    38.70    51.07    -1.71     0.00     0.00     0.00     0.00
                 A81                  A82    52.68   102.80    -7.55     0.00     0.00     0.00     0.00
                 A82                  A83    39.52    65.70    -5.02     0.00     0.00     0.00     0.00
                 A83                  A84   178.30    89.25     9.31     0.00     0.00     0.00     0.00
                 A84                  A85    45.10    29.20    -1.47     0.00     0.00     0.00     0.00
                 A79                  A86   108.42   292.52    18.61     0.00     0.00     0.00     0.00
                 A86                  A87    53.41    25.41    16.31     0.00     0.00     0.00     0.00
                 A87                  A88   173.23   259.70    58.47     0.00     0.00     0.00     0.00
                 A88                  A89    56.41   294.57   -37.84     0.00     0.00     0.00     0.00
                 A89                  A90    66.45   358.83   -31.38     0.00     0.00     0.00     0.00
                 A90                  A91   141.06   309.81    78.91     0.00     0.00     0.00     0.00
                 A91                  A92    85.35   327.41    10.91     0.00     0.00     0.00     0.00
                 A92                  A93    51.84     6.17   -33.80     0.00     0.00     0.00     0.00
                 A93                  A94   144.42   307.16    17.19     0.00     0.00     0.00     0.00
                 A94                  A95   134.97   319.90    50.28     0.00     0.00     0.00     0.00
                 A61                  A97    69.07   198.74     7.68     0.00     0.00     0.00     0.00
                 A97                  A98    55.50   134.06   -25.88     0.00     0.00     0.00     0.00
                 A98                  A99    44.65   187.59   -38.32     0.00     0.00     0.00     0.00
                 A99                 A100    39.50   190.95   -22.31     0.00     0.00     0.00     0.00
                A100                 A101    31.33   167.20   -33.53     0.00     0.00     0.00     0.00
                A101                 A102    29.45   245.56   -18.26     0.00     0.00     0.00     0.00
                A102                 A103    31.29   304.70   -54.20     0.00     0.00     0.00     0.00
                A103                 A104    53.58   231.34   -82.05     0.00     0.00     0.00     0.00
                 A60                 A105    25.73   144.16    -2.57     0.00     0.00     0.00     0.00
                A105                 A106    13.15   190.30    10.11     0.00     0.00     0.00     0.00
                A106                 A107    37.54   137.73    23.55     0.00     0.00     0.00     0.00
                A107                 A108   131.91   243.43    85.50     0.00     0.00     0.00     0.00
                A108                 A109    43.20   233.75     4.59     0.00     0.00     0.00     0.00
                A109                 A110    85.57   188.75    79.75     0.00     0.00     0.00     0.00
                A110                 A111    14.84   187.13    51.03     0.00     0.00     0.00     0.00
                A111                 A112    39.89   209.05   -72.62     0.00     0.00     0.00     0.00
                A112                 A113    24.74   343.61   -34.02     0.00     0.00     0.00     0.00
                A113                 A114    75.05   285.38   -50.22     0.00     0.00     0.00     0.00
                A114                 A115    26.71   337.62   -37.20     0.00     0.00     0.00     0.00
                A115                 A116    32.48   248.20   -67.43     0.00     0.00     0.00     0.00
                A116                 A117    35.58   289.03     3.72     0.00     0.00     0.00     0.00
                A117                 A118    45.50    55.89   -17.71     0.00     0.00     0.00     0.00
                A118                 A119    62.02   257.47   -46.50     0.00     0.00     0.00     0.00
                A119                 A120    72.42   280.30   -57.58     0.00     0.00     0.00     0.00
                A120                 A121    37.77   284.53   -31.27     0.00     0.00     0.00     0.00
                A121                 A122   133.93   294.23   -79.07     0.00     0.00     0.00     0.00
                A122                 A123    65.64    81.87     4.03     0.00     0.00     0.00     0.00
                A123                 A124    93.99   138.12   -16.40     0.00     0.00     0.00     0.00
                A122                 A125    54.15    20.32    52.02     0.00     0.00     0.00     0.00
                A125                 A126    72.11   334.26    -3.67     0.00     0.00     0.00     0.00
                A126                 A127    91.71    24.44   -52.41     0.00     0.00     0.00     0.00
                A127                 A128    69.69   102.80   -41.46     0.00     0.00     0.00     0.00
                A128                 A129    47.87    90.00   -74.57     0.00     0.00     0.00     0.00
                A129                 A130    63.82     0.00   -83.75     0.00     0.00     0.00     0.00
                A130                 A131    44.31   282.99   -69.60     0.00     0.00     0.00     0.00
                A131                 A132    47.67    70.02   -55.36     0.00     0.00     0.00     0.00
                A132                 A133    24.26    12.53    28.39     0.00     0.00     0.00     0.00
                A133                 A134    42.86    38.93   -25.51     0.00     0.00     0.00     0.00
                A134                 A135    35.71   352.41   -11.18     0.00     0.00     0.00     0.00
                A135                 A136    21.83    20.56   -25.01     0.00     0.00     0.00     0.00
                A136                 A137    46.01   345.26    -8.65     0.00     0.00     0.00     0.00
                A137                 A138    32.91   298.44   -16.28     0.00     0.00     0.00     0.00
                A138                 A139    16.93   347.91   -11.79     0.00     0.00     0.00     0.00
                 A40                 A140    94.85   350.54   -85.74     0.00     0.00     0.00     0.00
                A140                 A141    65.37   276.71   -72.36     0.00     0.00     0.00     0.00
                A141                 A142   114.76    22.62   -74.80     0.00     0.00     0.00     0.00
                A142                 A143    42.99   280.30   -25.43     0.00     0.00     0.00     0.00
                A143                 A144    24.52   330.95   -13.60     0.00     0.00     0.00     0.00
                A144                 A145    80.61   248.96     0.00     0.00     0.00     0.00     0.00
                A139                 A146    36.74   239.93   -46.23     0.00     0.00     0.00     0.00
                A146                 A147    21.40   218.16   -15.64     0.00     0.00     0.00     0.00
                A147                 A148    32.67   175.43   -27.32     0.00     0.00     0.00     0.00
                A148                 A149    26.09   199.65    48.73     0.00     0.00     0.00     0.00
                A149                 A150    40.77   229.76    14.75     0.00     0.00     0.00     0.00
                A150                 A151    78.31   232.96    11.04     0.00     0.00     0.00     0.00
                A151                 A152    45.03   150.07    11.83     0.00     0.00     0.00     0.00
                A152                 A153    30.38   220.36     0.00     0.00     0.00     0.00     0.00
                A153                 A154    27.83   213.02     7.14     0.00     0.00     0.00     0.00
                A154                 A155    32.92   173.88     8.06     0.00     0.00     0.00     0.00
                A155                 A156    34.25   158.96    19.69     0.00     0.00     0.00     0.00
                A156                 A157    23.90   216.25    25.74     0.00     0.00     0.00     0.00
                A157                 A158    23.26   180.00    -5.69     0.00     0.00     0.00     0.00
                A158                 A159    41.47   128.16    -6.39     0.00     0.00     0.00     0.00
                A159                 A160    84.00   191.93     0.79     0.00     0.00     0.00     0.00
                A160                 A161    48.83   196.70     8.15     0.00     0.00     0.00     0.00
                A161                 A162    84.01   131.04     9.48     0.00     0.00     0.00     0.00
                A162                 A163    20.07    60.95    53.58     0.00     0.00     0.00     0.00
                A163                 A164   164.05   130.12     4.84     0.00     0.00     0.00     0.00
                A164                 A165   182.36   124.30     7.63     0.00     0.00     0.00     0.00
                A165                 A166    72.71   111.97    11.90     0.00     0.00     0.00     0.00
                A166                 A167    91.14   152.45     8.74     0.00     0.00     0.00     0.00
                A167                 A168   207.50   127.06    69.97     0.00     0.00     0.00     0.00
                A168                 A169    60.56   117.26    44.81     0.00     0.00     0.00     0.00
                A169                 A170    24.85   238.57   -10.70     0.00     0.00     0.00     0.00
                A170                 A171    27.52   148.57    27.46     0.00     0.00     0.00     0.00
                A171                 A172    85.03    95.88    21.49     0.00     0.00     0.00     0.00


